symbol,date,volume,low,open,high,close,adjclose,dividends,splits
ASIANPAINT.NS,2013-01-02,614960.0,436.0,442.6050109863281,445.70001220703125,437.19500732421875,411.1887512207031,0.0,0.0
ASIANPAINT.NS,2013-01-03,508860.0,437.0,439.760009765625,442.79998779296875,439.6700134277344,413.51654052734375,0.0,0.0
ASIANPAINT.NS,2013-01-04,713090.0,438.0,440.8900146484375,442.0,440.20001220703125,414.0150451660156,0.0,0.0
ASIANPAINT.NS,2013-01-07,519650.0,438.0,443.7950134277344,443.7950134277344,439.43499755859375,413.2955322265625,0.0,0.0
ASIANPAINT.NS,2013-01-08,672700.0,435.239990234375,438.5,440.70001220703125,439.4100036621094,413.2720031738281,0.0,0.0
ASIANPAINT.NS,2013-01-09,393240.0,435.5,439.5,440.8999938964844,436.41497802734375,410.45513916015625,0.0,0.0
ASIANPAINT.NS,2013-01-10,832720.0,435.0,438.010009765625,441.7099914550781,436.2699890136719,410.3187561035156,0.0,0.0
ASIANPAINT.NS,2013-01-11,530530.0,428.5,436.32501220703125,438.8500061035156,429.94500732421875,404.37005615234375,0.0,0.0
ASIANPAINT.NS,2013-01-14,302470.0,429.510009765625,431.0,437.8999938964844,436.55499267578125,410.5868225097656,0.0,0.0
ASIANPAINT.NS,2013-01-15,535140.0,428.0050048828125,436.55499267578125,436.55999755859375,431.30999755859375,405.6538391113281,0.0,0.0
ASIANPAINT.NS,2013-01-16,421340.0,426.3500061035156,429.79998779296875,433.79998779296875,427.8299865722656,402.3807678222656,0.0,0.0
ASIANPAINT.NS,2013-01-17,1190180.0,427.5,427.5,434.0,433.32000732421875,407.5442810058594,0.0,0.0
ASIANPAINT.NS,2013-01-18,736430.0,427.5,434.1000061035156,435.7900085449219,431.1050109863281,405.4609680175781,0.0,0.0
ASIANPAINT.NS,2013-01-21,445250.0,427.55999755859375,431.2049865722656,434.8999938964844,428.7900085449219,403.28375244140625,0.0,0.0
ASIANPAINT.NS,2013-01-22,1862370.0,431.1000061035156,433.0,445.42999267578125,441.30499267578125,415.05426025390625,0.0,0.0
ASIANPAINT.NS,2013-01-23,1239080.0,441.010009765625,441.30499267578125,448.9750061035156,444.25,417.8240661621094,0.0,0.0
ASIANPAINT.NS,2013-01-24,579610.0,439.0,444.3999938964844,447.6000061035156,440.510009765625,414.3065490722656,0.0,0.0
ASIANPAINT.NS,2013-01-25,296880.0,437.2699890136719,441.8800048828125,446.9599914550781,440.57000732421875,414.3630065917969,0.0,0.0
ASIANPAINT.NS,2013-01-28,579060.0,434.55999755859375,440.5050048828125,441.79998779296875,439.9200134277344,413.75164794921875,0.0,0.0
ASIANPAINT.NS,2013-01-29,609480.0,436.6000061035156,438.6000061035156,444.25,443.1600036621094,416.7989501953125,0.0,0.0
ASIANPAINT.NS,2013-01-30,702210.0,443.1700134277344,443.9949951171875,449.0,447.375,420.76312255859375,0.0,0.0
ASIANPAINT.NS,2013-01-31,1377750.0,448.25,449.75,456.94000244140625,450.114990234375,423.3401794433594,0.0,0.0
ASIANPAINT.NS,2013-02-01,469130.0,450.5050048828125,453.79998779296875,455.5,454.2550048828125,427.2339782714844,0.0,0.0
ASIANPAINT.NS,2013-02-04,1578080.0,454.0,454.79998779296875,466.70001220703125,464.2950134277344,436.6767578125,0.0,0.0
ASIANPAINT.NS,2013-02-05,581760.0,461.5299987792969,462.5,467.70001220703125,463.8900146484375,436.2958068847656,0.0,0.0
ASIANPAINT.NS,2013-02-06,722520.0,461.2749938964844,464.45001220703125,466.5,462.41497802734375,434.9085693359375,0.0,0.0
ASIANPAINT.NS,2013-02-07,410770.0,459.3450012207031,461.0050048828125,464.5,460.385009765625,432.99932861328125,0.0,0.0
ASIANPAINT.NS,2013-02-08,555190.0,451.17498779296875,461.79998779296875,463.69500732421875,452.3500061035156,425.4422912597656,0.0,0.0
ASIANPAINT.NS,2013-02-11,462880.0,447.510009765625,453.0,457.42498779296875,453.3500061035156,426.3827819824219,0.0,0.0
ASIANPAINT.NS,2013-02-12,208800.0,447.69000244140625,454.0,454.0,450.95001220703125,424.12554931640625,0.0,0.0
ASIANPAINT.NS,2013-02-13,330480.0,446.05499267578125,452.3999938964844,452.489990234375,447.1050109863281,420.5093078613281,0.0,0.0
ASIANPAINT.NS,2013-02-14,1626580.0,445.20001220703125,447.510009765625,454.7799987792969,452.6099853515625,425.6867980957031,0.0,0.0
ASIANPAINT.NS,2013-02-15,384090.0,451.19500732421875,451.19500732421875,457.5,454.239990234375,427.2198486328125,0.0,0.0
ASIANPAINT.NS,2013-02-18,393310.0,448.3450012207031,451.5,453.7699890136719,450.4100036621094,423.61767578125,0.0,0.0
ASIANPAINT.NS,2013-02-19,407070.0,448.0199890136719,449.0,459.8999938964844,455.8900146484375,428.7716369628906,0.0,0.0
ASIANPAINT.NS,2013-02-20,856240.0,453.3399963378906,457.989990234375,459.7699890136719,455.54998779296875,428.4518737792969,0.0,0.0
ASIANPAINT.NS,2013-02-21,548690.0,448.2149963378906,454.875,456.0450134277344,451.364990234375,424.51580810546875,0.0,0.0
ASIANPAINT.NS,2013-02-22,684190.0,447.5450134277344,450.2099914550781,455.2699890136719,453.7300109863281,426.7402038574219,0.0,0.0
ASIANPAINT.NS,2013-02-25,477940.0,449.1000061035156,455.79998779296875,455.79998779296875,450.2149963378906,423.434326171875,0.0,0.0
ASIANPAINT.NS,2013-02-26,597970.0,437.0199890136719,449.70001220703125,449.8999938964844,440.010009765625,413.8363037109375,0.0,0.0
ASIANPAINT.NS,2013-02-27,587380.0,433.5899963378906,438.1099853515625,442.3999938964844,435.80499267578125,409.8813781738281,0.0,0.0
ASIANPAINT.NS,2013-02-28,1592310.0,422.5,438.0,443.4700012207031,427.2200012207031,401.8070983886719,0.0,0.0
ASIANPAINT.NS,2013-03-01,772430.0,427.010009765625,429.8999938964844,438.5,435.9100036621094,409.98016357421875,0.0,0.0
ASIANPAINT.NS,2013-03-04,721440.0,427.5,433.1000061035156,436.0,432.989990234375,407.23382568359375,0.0,0.0
ASIANPAINT.NS,2013-03-05,785270.0,429.20001220703125,434.70001220703125,445.0,443.489990234375,417.10931396484375,0.0,0.0
ASIANPAINT.NS,2013-03-06,591600.0,441.79998779296875,444.2250061035156,448.0,446.32000732421875,419.77093505859375,0.0,0.0
ASIANPAINT.NS,2013-03-07,977840.0,442.5050048828125,442.5050048828125,461.2099914550781,458.5450134277344,431.2687683105469,0.0,0.0
ASIANPAINT.NS,2013-03-08,608210.0,459.2149963378906,459.2149963378906,468.79998779296875,466.6600036621094,438.9010009765625,0.0,0.0
ASIANPAINT.NS,2013-03-11,1244470.0,464.7900085449219,466.5,477.5,475.67498779296875,447.3797912597656,0.0,0.0
ASIANPAINT.NS,2013-03-12,787720.0,472.3450012207031,476.1000061035156,477.0,475.239990234375,446.9706726074219,0.0,0.0
ASIANPAINT.NS,2013-03-13,1453120.0,472.0150146484375,472.5,482.9649963378906,479.0799865722656,450.5821838378906,0.0,0.0
ASIANPAINT.NS,2013-03-14,1590670.0,478.0,478.1300048828125,494.5,489.6449890136719,460.5187683105469,0.0,0.0
ASIANPAINT.NS,2013-03-15,3093410.0,486.0299987792969,489.0,502.5,500.7300109863281,470.94439697265625,0.0,0.0
ASIANPAINT.NS,2013-03-18,2528290.0,494.5,498.0,503.0,500.25,470.49298095703125,0.0,0.0
ASIANPAINT.NS,2013-03-19,2170700.0,490.0,500.4949951171875,500.4949951171875,490.93499755859375,461.7320251464844,0.0,0.0
ASIANPAINT.NS,2013-03-20,1901160.0,486.6050109863281,489.8999938964844,501.93499755859375,499.260009765625,469.56182861328125,0.0,0.0
ASIANPAINT.NS,2013-03-21,1570570.0,488.5,500.010009765625,505.0,491.2699890136719,462.047119140625,0.0,0.0
ASIANPAINT.NS,2013-03-22,1153710.0,487.79998779296875,489.8999938964844,500.0,495.3699951171875,465.9033508300781,0.0,0.0
ASIANPAINT.NS,2013-03-25,1665560.0,485.79998779296875,497.5,500.1300048828125,487.9049987792969,458.8822937011719,0.0,0.0
ASIANPAINT.NS,2013-03-26,1162070.0,487.5,488.0,492.67498779296875,490.32501220703125,461.15838623046875,0.0,0.0
ASIANPAINT.NS,2013-03-28,1029400.0,484.7099914550781,489.4649963378906,492.5,491.7250061035156,462.4750671386719,0.0,0.0
ASIANPAINT.NS,2013-04-01,688780.0,488.1000061035156,492.20001220703125,498.20001220703125,495.4950256347656,466.0207824707031,0.0,0.0
ASIANPAINT.NS,2013-04-02,520130.0,487.5799865722656,495.4949951171875,496.989990234375,489.0350036621094,459.945068359375,0.0,0.0
ASIANPAINT.NS,2013-04-03,758590.0,484.0849914550781,489.0,491.3949890136719,488.510009765625,459.45135498046875,0.0,0.0
ASIANPAINT.NS,2013-04-04,574890.0,477.5,484.29998779296875,489.67999267578125,478.8599853515625,450.3753356933594,0.0,0.0
ASIANPAINT.NS,2013-04-05,734940.0,473.2300109863281,478.5,483.0,476.7549743652344,448.3954772949219,0.0,0.0
ASIANPAINT.NS,2013-04-08,906040.0,461.1000061035156,477.0,478.7950134277344,462.2449951171875,434.74871826171875,0.0,0.0
ASIANPAINT.NS,2013-04-09,935710.0,451.1600036621094,463.79998779296875,466.7550048828125,453.1600036621094,426.2041015625,0.0,0.0
ASIANPAINT.NS,2013-04-10,700260.0,447.6549987792969,458.8599853515625,458.8599853515625,453.6199951171875,426.63671875,0.0,0.0
ASIANPAINT.NS,2013-04-11,713140.0,451.114990234375,458.6000061035156,459.7900085449219,455.4649963378906,428.3719482421875,0.0,0.0
ASIANPAINT.NS,2013-04-12,963060.0,454.1000061035156,457.79998779296875,471.885009765625,466.20001220703125,438.4684143066406,0.0,0.0
ASIANPAINT.NS,2013-04-15,527360.0,462.0,465.20001220703125,470.5050048828125,464.2099914550781,436.5967102050781,0.0,0.0
ASIANPAINT.NS,2013-04-16,855260.0,463.5,463.5,471.8900146484375,468.7699890136719,440.88543701171875,0.0,0.0
ASIANPAINT.NS,2013-04-17,1930760.0,464.0,469.0,470.70001220703125,465.0350036621094,437.37274169921875,0.0,0.0
ASIANPAINT.NS,2013-04-18,540750.0,459.4750061035156,465.1000061035156,468.9599914550781,464.95001220703125,437.292724609375,0.0,0.0
ASIANPAINT.NS,2013-04-22,655860.0,461.25,466.010009765625,474.0,464.7149963378906,437.0716857910156,0.0,0.0
ASIANPAINT.NS,2013-04-23,421830.0,461.5350036621094,469.4750061035156,469.4750061035156,464.94500732421875,437.28802490234375,0.0,0.0
ASIANPAINT.NS,2013-04-25,1946230.0,464.0,466.20001220703125,468.8500061035156,465.2149963378906,437.5419921875,0.0,0.0
ASIANPAINT.NS,2013-04-26,2005270.0,469.2200012207031,470.20001220703125,478.44500732421875,470.55499267578125,442.5643005371094,0.0,0.0
ASIANPAINT.NS,2013-04-29,1219140.0,467.70001220703125,471.0,476.70001220703125,471.375,443.3355407714844,0.0,0.0
ASIANPAINT.NS,2013-04-30,494960.0,463.1050109863281,471.5899963378906,471.6499938964844,468.125,440.2789306640625,0.0,0.0
ASIANPAINT.NS,2013-05-02,1284490.0,467.0,467.0,474.989990234375,472.7350158691406,444.6145935058594,0.0,0.0
ASIANPAINT.NS,2013-05-03,438070.0,467.8900146484375,472.79998779296875,473.9049987792969,469.5249938964844,441.59564208984375,0.0,0.0
ASIANPAINT.NS,2013-05-06,894460.0,470.5249938964844,470.5249938964844,489.3999938964844,485.59503173828125,456.709716796875,0.0,0.0
ASIANPAINT.NS,2013-05-07,1010350.0,486.5050048828125,489.0,494.8999938964844,490.0,460.8526611328125,0.0,0.0
ASIANPAINT.NS,2013-05-08,686830.0,484.114990234375,493.8999938964844,493.8999938964844,485.3550109863281,456.4839782714844,0.0,0.0
ASIANPAINT.NS,2013-05-09,3269420.0,459.0,487.0,492.5150146484375,467.0950012207031,439.3101501464844,0.0,0.0
ASIANPAINT.NS,2013-05-10,1607860.0,460.3999938964844,466.70001220703125,466.70001220703125,463.875,436.28167724609375,0.0,0.0
ASIANPAINT.NS,2013-05-13,745550.0,468.5199890136719,472.010009765625,478.8949890136719,469.95001220703125,441.995361328125,0.0,0.0
ASIANPAINT.NS,2013-05-14,908190.0,470.3500061035156,471.29998779296875,478.5,474.8999938964844,446.6509094238281,0.0,0.0
ASIANPAINT.NS,2013-05-15,895580.0,475.29998779296875,475.29998779296875,484.79998779296875,482.44500732421875,453.7471618652344,0.0,0.0
ASIANPAINT.NS,2013-05-16,853000.0,480.0,480.0,490.8999938964844,486.1499938964844,457.2317199707031,0.0,0.0
ASIANPAINT.NS,2013-05-17,675110.0,478.6000061035156,486.70001220703125,489.8999938964844,481.2799987792969,452.6513671875,0.0,0.0
ASIANPAINT.NS,2013-05-20,445210.0,476.57000732421875,484.8949890136719,484.8949890136719,477.3600158691406,448.964599609375,0.0,0.0
ASIANPAINT.NS,2013-05-21,523650.0,472.3999938964844,475.20001220703125,482.5,478.4949951171875,450.0320739746094,0.0,0.0
ASIANPAINT.NS,2013-05-22,403560.0,476.0450134277344,479.5249938964844,485.1499938964844,483.56500244140625,454.8005065917969,0.0,0.0
ASIANPAINT.NS,2013-05-23,597040.0,475.5,475.5,483.0199890136719,480.0,451.44757080078125,0.0,0.0
ASIANPAINT.NS,2013-05-24,505090.0,476.2300109863281,481.0050048828125,482.5,480.4949951171875,451.91302490234375,0.0,0.0
ASIANPAINT.NS,2013-05-27,785040.0,477.1000061035156,480.70001220703125,484.0249938964844,482.6050109863281,453.8975524902344,0.0,0.0
ASIANPAINT.NS,2013-05-28,663290.0,480.2349853515625,483.0,487.5,482.1700134277344,453.4884338378906,0.0,0.0
ASIANPAINT.NS,2013-05-29,339930.0,477.989990234375,485.3999938964844,486.0,481.52996826171875,452.88653564453125,0.0,0.0
ASIANPAINT.NS,2013-05-30,693880.0,479.1000061035156,479.1000061035156,494.8999938964844,491.3599853515625,462.1317138671875,0.0,0.0
ASIANPAINT.NS,2013-05-31,582840.0,485.0199890136719,491.0,492.989990234375,486.30999755859375,457.38214111328125,0.0,0.0
ASIANPAINT.NS,2013-06-03,928510.0,465.5,484.30999755859375,485.989990234375,469.42999267578125,441.5062561035156,0.0,0.0
ASIANPAINT.NS,2013-06-04,702350.0,466.0150146484375,470.0,475.6199951171875,468.0299987792969,440.18963623046875,0.0,0.0
ASIANPAINT.NS,2013-06-05,428150.0,464.20001220703125,469.3999938964844,471.1199951171875,467.5249938964844,439.71453857421875,0.0,0.0
ASIANPAINT.NS,2013-06-06,478640.0,460.5,464.19000244140625,465.94500732421875,462.0049743652344,437.94195556640625,3.65,0.0
ASIANPAINT.NS,2013-06-07,514400.0,456.0,459.20001220703125,465.80999755859375,457.67999267578125,433.8422546386719,0.0,0.0
ASIANPAINT.NS,2013-06-10,1006600.0,452.5,458.5150146484375,461.385009765625,453.7250061035156,430.0932312011719,0.0,0.0
ASIANPAINT.NS,2013-06-11,1084780.0,446.635009765625,453.0,454.5,448.9700012207031,425.5859069824219,0.0,0.0
ASIANPAINT.NS,2013-06-12,726820.0,444.010009765625,448.5,452.0,449.6099853515625,426.1925354003906,0.0,0.0
ASIANPAINT.NS,2013-06-13,585410.0,442.6600036621094,446.55499267578125,452.2349853515625,444.4200134277344,421.27288818359375,0.0,0.0
ASIANPAINT.NS,2013-06-14,586880.0,446.3999938964844,446.5,459.4849853515625,455.95001220703125,432.2024230957031,0.0,0.0
ASIANPAINT.NS,2013-06-17,609850.0,452.5,454.1000061035156,463.4800109863281,457.5350036621094,433.70477294921875,0.0,0.0
ASIANPAINT.NS,2013-06-18,637000.0,453.30999755859375,455.2099914550781,460.70001220703125,457.5249938964844,433.6953430175781,0.0,0.0
ASIANPAINT.NS,2013-06-19,538200.0,455.32501220703125,455.32501220703125,462.0,461.05499267578125,437.04144287109375,0.0,0.0
ASIANPAINT.NS,2013-06-20,957840.0,451.5,456.6000061035156,459.5,457.364990234375,433.5436096191406,0.0,0.0
ASIANPAINT.NS,2013-06-21,882670.0,451.2200012207031,454.0,460.57501220703125,455.7699890136719,432.03167724609375,0.0,0.0
ASIANPAINT.NS,2013-06-24,869780.0,437.010009765625,452.010009765625,455.95001220703125,439.32000732421875,416.4385070800781,0.0,0.0
ASIANPAINT.NS,2013-06-25,1410210.0,429.4700012207031,437.30999755859375,442.7200012207031,436.1499938964844,413.43359375,0.0,0.0
ASIANPAINT.NS,2013-06-26,934730.0,436.6000061035156,437.0,452.8999938964844,449.29998779296875,425.8987121582031,0.0,0.0
ASIANPAINT.NS,2013-06-27,1677620.0,450.7749938964844,455.8999938964844,469.989990234375,453.80999755859375,430.17376708984375,0.0,0.0
ASIANPAINT.NS,2013-06-28,1249300.0,454.5,456.20001220703125,465.20001220703125,463.6499938964844,439.50128173828125,0.0,0.0
ASIANPAINT.NS,2013-07-01,1020000.0,460.0,460.6099853515625,474.0249938964844,471.25,446.7054443359375,0.0,0.0
ASIANPAINT.NS,2013-07-02,530990.0,466.5,468.2099914550781,473.5,467.760009765625,443.3972473144531,0.0,0.0
ASIANPAINT.NS,2013-07-03,630880.0,454.70001220703125,466.0,468.25,457.1299743652344,433.3209228515625,0.0,0.0
ASIANPAINT.NS,2013-07-04,303550.0,452.7349853515625,460.3349914550781,462.0,456.52001953125,432.7426452636719,0.0,0.0
ASIANPAINT.NS,2013-07-05,353290.0,457.0,460.0,468.94500732421875,466.8799743652344,442.5631103515625,0.0,0.0
ASIANPAINT.NS,2013-07-08,653300.0,463.0,466.6300048828125,469.8999938964844,467.2950134277344,442.95648193359375,0.0,0.0
ASIANPAINT.NS,2013-07-09,533050.0,468.0299987792969,468.0299987792969,477.3999938964844,476.2550048828125,451.4497985839844,0.0,0.0
ASIANPAINT.NS,2013-07-10,712580.0,477.0050048828125,478.3999938964844,484.8800048828125,478.27996826171875,453.3692626953125,0.0,0.0
ASIANPAINT.NS,2013-07-11,468740.0,481.0,481.0,488.7650146484375,487.45001220703125,462.06170654296875,0.0,0.0
ASIANPAINT.NS,2013-07-12,646070.0,479.1700134277344,489.94500732421875,489.94500732421875,482.6700134277344,457.53070068359375,0.0,0.0
ASIANPAINT.NS,2013-07-15,333500.0,478.6050109863281,480.510009765625,483.79998779296875,481.2650146484375,456.19891357421875,0.0,0.0
ASIANPAINT.NS,2013-07-16,336360.0,475.5199890136719,475.5199890136719,485.8800048828125,483.5849914550781,458.3979797363281,0.0,0.0
ASIANPAINT.NS,2013-07-17,1478710.0,481.5950012207031,483.0,503.2349853515625,501.1549987792969,475.0528564453125,0.0,0.0
ASIANPAINT.NS,2013-07-18,1825930.0,500.6099853515625,501.6000061035156,522.9000244140625,521.3099975585938,494.1581726074219,0.0,0.0
ASIANPAINT.NS,2013-07-19,846650.0,515.0050048828125,522.1099853515625,524.7750244140625,516.5399780273438,489.6365051269531,0.0,0.0
ASIANPAINT.NS,2013-07-22,1718900.0,496.7250061035156,518.989990234375,522.4949951171875,505.02996826171875,478.7260437011719,0.0,0.0
ASIANPAINT.NS,2013-07-23,2053240.0,490.1000061035156,502.3999938964844,505.5950012207031,494.1050109863281,468.3701477050781,0.0,0.0
ASIANPAINT.NS,2013-07-24,1079600.0,489.5,491.0,501.4949951171875,498.6050109863281,472.6357421875,0.0,0.0
ASIANPAINT.NS,2013-07-25,1638100.0,497.69000244140625,500.7799987792969,511.79998779296875,508.03997802734375,481.5792541503906,0.0,0.0
ASIANPAINT.NS,2013-07-26,1259820.0,503.8999938964844,511.5,517.364990234375,507.55499267578125,481.1195983886719,0.0,0.0
ASIANPAINT.NS,2013-07-29,420570.0,505.4949951171875,507.5,513.75,511.82000732421875,485.16241455078125,0.0,0.0
ASIANPAINT.NS,2013-07-30,898758.0,502.6499938964844,521.5,522.4000244140625,510.75,484.1481628417969,0.0,10.0
ASIANPAINT.NS,2013-07-31,800891.0,495.1499938964844,512.0,513.5499877929688,507.6000061035156,481.1622009277344,0.0,0.0
ASIANPAINT.NS,2013-08-01,841361.0,486.29998779296875,515.0,515.0,498.20001220703125,472.2518310546875,0.0,0.0
ASIANPAINT.NS,2013-08-02,986501.0,492.0,499.0,504.1499938964844,497.45001220703125,471.54083251953125,0.0,0.0
ASIANPAINT.NS,2013-08-05,1753463.0,469.0,498.1000061035156,500.45001220703125,472.79998779296875,448.1747741699219,0.0,0.0
ASIANPAINT.NS,2013-08-06,1513183.0,434.1499938964844,470.0,470.0,437.3500061035156,414.5710754394531,0.0,0.0
ASIANPAINT.NS,2013-08-07,2441631.0,412.0,435.29998779296875,439.45001220703125,423.20001220703125,401.15814208984375,0.0,0.0
ASIANPAINT.NS,2013-08-08,1000667.0,423.20001220703125,423.20001220703125,435.0,430.79998779296875,408.36224365234375,0.0,0.0
ASIANPAINT.NS,2013-08-12,1050655.0,418.5,431.45001220703125,439.79998779296875,436.8999938964844,414.1445617675781,0.0,0.0
ASIANPAINT.NS,2013-08-13,576780.0,431.0,438.8999938964844,441.79998779296875,439.95001220703125,417.0356750488281,0.0,0.0
ASIANPAINT.NS,2013-08-14,808688.0,430.0,442.1000061035156,443.95001220703125,434.75,412.10650634765625,0.0,0.0
ASIANPAINT.NS,2013-08-16,1875723.0,414.1000061035156,434.45001220703125,437.0,418.70001220703125,396.8924560546875,0.0,0.0
ASIANPAINT.NS,2013-08-19,1450144.0,398.1499938964844,418.70001220703125,430.8500061035156,427.20001220703125,404.94976806640625,0.0,0.0
ASIANPAINT.NS,2013-08-20,1339308.0,411.0,420.8999938964844,423.95001220703125,417.79998779296875,396.0393371582031,0.0,0.0
ASIANPAINT.NS,2013-08-21,1405177.0,411.0,423.0,427.6499938964844,415.1499938964844,393.52740478515625,0.0,0.0
ASIANPAINT.NS,2013-08-22,715086.0,412.0,413.0,424.5,420.29998779296875,398.4091491699219,0.0,0.0
ASIANPAINT.NS,2013-08-23,986872.0,415.0,419.0,425.70001220703125,420.04998779296875,398.172119140625,0.0,0.0
ASIANPAINT.NS,2013-08-26,813600.0,421.0,421.5,434.45001220703125,427.8500061035156,405.5659484863281,0.0,0.0
ASIANPAINT.NS,2013-08-27,1618168.0,405.0,422.70001220703125,430.5,410.0,388.6456298828125,0.0,0.0
ASIANPAINT.NS,2013-08-28,2461413.0,373.3999938964844,400.6000061035156,402.8500061035156,392.0,371.5831298828125,0.0,0.0
ASIANPAINT.NS,2013-08-29,1479215.0,389.70001220703125,389.70001220703125,409.5,403.20001220703125,382.1998291015625,0.0,0.0
ASIANPAINT.NS,2013-08-30,1514956.0,393.75,408.20001220703125,424.95001220703125,420.95001220703125,399.0252990722656,0.0,0.0
ASIANPAINT.NS,2013-09-02,533907.0,418.29998779296875,420.0,427.8999938964844,422.3999938964844,400.3998107910156,0.0,0.0
ASIANPAINT.NS,2013-09-03,1313672.0,395.0,422.0,424.95001220703125,398.1499938964844,377.4127502441406,0.0,0.0
ASIANPAINT.NS,2013-09-04,668024.0,399.0,403.0,409.5,403.29998779296875,382.29449462890625,0.0,0.0
ASIANPAINT.NS,2013-09-05,1025465.0,402.8500061035156,410.0,413.1000061035156,405.6000061035156,384.4747314453125,0.0,0.0
ASIANPAINT.NS,2013-09-06,1558392.0,406.5,406.79998779296875,426.79998779296875,425.1000061035156,402.9591369628906,0.0,0.0
ASIANPAINT.NS,2013-09-10,1598104.0,428.04998779296875,429.79998779296875,450.29998779296875,445.79998779296875,422.58099365234375,0.0,0.0
ASIANPAINT.NS,2013-09-11,875515.0,435.0,448.70001220703125,448.70001220703125,444.6000061035156,421.4435119628906,0.0,0.0
ASIANPAINT.NS,2013-09-12,1740100.0,435.5,446.54998779296875,451.8500061035156,438.5,415.6611633300781,0.0,0.0
ASIANPAINT.NS,2013-09-13,596005.0,436.0,437.0,445.8999938964844,442.3500061035156,419.3106689453125,0.0,0.0
ASIANPAINT.NS,2013-09-16,1263167.0,436.5,450.0,458.70001220703125,441.3500061035156,418.3628234863281,0.0,0.0
ASIANPAINT.NS,2013-09-17,463021.0,437.45001220703125,441.04998779296875,443.8999938964844,441.70001220703125,418.6945495605469,0.0,0.0
ASIANPAINT.NS,2013-09-18,618855.0,438.5,442.0,448.5,445.5,422.2966003417969,0.0,0.0
ASIANPAINT.NS,2013-09-19,1571260.0,450.0,452.0,486.45001220703125,479.1000061035156,454.1466064453125,0.0,0.0
ASIANPAINT.NS,2013-09-20,1366454.0,469.3999938964844,480.25,491.29998779296875,488.1499938964844,462.7252502441406,0.0,0.0
ASIANPAINT.NS,2013-09-23,1698587.0,479.75,485.0,494.95001220703125,486.1000061035156,460.781982421875,0.0,0.0
ASIANPAINT.NS,2013-09-24,1854893.0,483.1000061035156,486.0,504.79998779296875,485.29998779296875,460.02362060546875,0.0,0.0
ASIANPAINT.NS,2013-09-25,1269349.0,471.54998779296875,489.5,489.79998779296875,477.8500061035156,452.96173095703125,0.0,0.0
ASIANPAINT.NS,2013-09-26,1423622.0,476.45001220703125,476.79998779296875,484.29998779296875,479.79998779296875,454.81011962890625,0.0,0.0
ASIANPAINT.NS,2013-09-27,1022869.0,468.1000061035156,484.0,486.29998779296875,469.79998779296875,445.3310241699219,0.0,0.0
ASIANPAINT.NS,2013-09-30,1184167.0,456.3999938964844,470.0,470.20001220703125,459.25,435.3304748535156,0.0,0.0
ASIANPAINT.NS,2013-10-01,1194903.0,451.0,462.0,464.0,454.3500061035156,430.6856994628906,0.0,0.0
ASIANPAINT.NS,2013-10-03,1872476.0,457.0,457.0,477.20001220703125,470.79998779296875,446.2789001464844,0.0,0.0
ASIANPAINT.NS,2013-10-04,1105813.0,466.0,467.95001220703125,476.1000061035156,467.1000061035156,442.7716369628906,0.0,0.0
ASIANPAINT.NS,2013-10-07,1246791.0,456.20001220703125,469.79998779296875,469.79998779296875,463.5,439.359130859375,0.0,0.0
ASIANPAINT.NS,2013-10-08,1062402.0,457.5,465.0,471.3500061035156,459.70001220703125,435.7571105957031,0.0,0.0
ASIANPAINT.NS,2013-10-09,1219033.0,453.6000061035156,455.0,472.20001220703125,469.8999938964844,445.42578125,0.0,0.0
ASIANPAINT.NS,2013-10-10,1241962.0,467.0,467.0,483.5,479.6499938964844,454.6679382324219,0.0,0.0
ASIANPAINT.NS,2013-10-11,732464.0,476.20001220703125,485.04998779296875,487.8999938964844,485.04998779296875,459.7866516113281,0.0,0.0
ASIANPAINT.NS,2013-10-14,922169.0,468.54998779296875,481.5,481.5,470.6000061035156,446.0892639160156,0.0,0.0
ASIANPAINT.NS,2013-10-15,984845.0,470.6000061035156,473.8999938964844,483.3999938964844,480.79998779296875,455.7580261230469,0.0,0.0
ASIANPAINT.NS,2013-10-17,963435.0,481.70001220703125,484.3999938964844,489.95001220703125,486.3999938964844,461.06640625,0.0,0.0
ASIANPAINT.NS,2013-10-18,2524634.0,476.29998779296875,484.1000061035156,494.6000061035156,486.8999938964844,461.5404052734375,0.0,0.0
ASIANPAINT.NS,2013-10-21,4416370.0,488.25,490.0,529.7999877929688,515.7999877929688,488.9351501464844,0.0,0.0
ASIANPAINT.NS,2013-10-22,3048277.0,510.29998779296875,530.0,531.2000122070312,523.2000122070312,495.9496765136719,0.0,0.0
ASIANPAINT.NS,2013-10-23,978398.0,515.25,526.0,526.4000244140625,522.1500244140625,494.9543762207031,0.0,0.0
ASIANPAINT.NS,2013-10-24,1415249.0,518.4500122070312,520.25,533.5,521.5,495.3818359375,1.1,0.0
ASIANPAINT.NS,2013-10-25,702992.0,512.0999755859375,517.0,522.3499755859375,513.7000122070312,487.97247314453125,0.0,0.0
ASIANPAINT.NS,2013-10-28,1054082.0,500.0,517.9000244140625,519.0,501.54998779296875,476.4310302734375,0.0,0.0
ASIANPAINT.NS,2013-10-29,1519476.0,495.5,502.0,521.0,519.0,493.007080078125,0.0,0.0
ASIANPAINT.NS,2013-10-30,1579868.0,517.0999755859375,521.0,529.4000244140625,528.25,501.7938232421875,0.0,0.0
